Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
0,15.0,Computer,1.0,27.0,CC,Female,2.0,3.0,Laptop & Accessory,3.0,Married,3.0,0.0,16.0,0.0,1.0,2.0,153.0
0,11.0,Mobile Phone,1.0,8.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Married,10.0,0.0,14.0,1.0,1.0,0.0,166.0
0,11.0,Mobile Phone,1.0,35.0,COD,Male,2.0,3.0,Laptop & Accessory,1.0,Married,4.0,0.0,18.0,0.0,1.0,7.0,163.0
0,0.0,Computer,1.0,6.0,COD,Male,2.0,4.0,Laptop & Accessory,5.0,Married,6.0,0.0,19.0,2.0,2.0,0.0,143.0
0,22.0,Computer,1.0,24.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,1.0,15.0,0.0,1.0,7.0,168.0
0,7.0,Computer,1.0,16.0,CC,Male,2.0,3.0,Mobile Phone,3.0,Married,2.0,1.0,17.0,2.0,2.0,0.0,138.0
0,13.0,Mobile Phone,1.0,25.0,CC,Male,2.9315348837209303,3.0,Laptop & Accessory,1.0,Married,9.0,1.0,15.0,3.0,3.0,7.0,127.0
1,1.0,Mobile Phone,1.0,35.0,CC,Male,3.0,3.0,Laptop & Accessory,5.0,Married,8.0,1.0,19.0,1.0,1.0,0.0,167.0
1,0.0,Mobile Phone,3.0,33.0,E wallet,Female,2.0,3.0,Fashion,1.0,Married,2.0,0.0,22.0,0.0,1.0,9.0,176.0
0,0.0,Mobile Phone,1.0,15.639895891429633,Debit Card,Male,2.0,4.0,Mobile,4.0,Married,2.0,1.0,16.0,2.0,2.0,2.0,123.0
0,10.189899366380917,Computer,1.0,24.0,CC,Female,3.0,3.0,Mobile,1.0,Single,2.0,0.0,13.0,0.0,1.0,7.0,122.0
0,13.0,Computer,1.0,15.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,1.0,Married,10.0,0.0,14.0,0.0,1.0,2.0,149.0
0,19.0,Mobile Phone,1.0,6.0,CC,Male,3.0,3.0,Fashion,5.0,Married,8.0,0.0,16.0,0.0,1.0,3.0,194.0
1,0.0,Mobile Phone,3.0,10.0,CC,Male,2.0,5.0,Fashion,1.0,Married,2.0,0.0,11.0,1.0,2.0,8.0,204.0
0,3.0,Computer,1.0,6.0,Debit Card,Male,2.0,4.0,Fashion,3.0,Single,2.0,0.0,22.0,1.0,2.0,8.0,185.0
0,0.0,Computer,3.0,26.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Single,2.0,0.0,14.0,1.0,1.0,7.0,200.0
0,24.0,Mobile Phone,1.0,14.0,Debit Card,Male,2.0,4.0,Fashion,4.0,Married,6.0,0.0,16.0,2.0,2.0,4.543490512868683,163.0
1,0.0,Mobile Phone,1.0,15.639895891429633,COD,Female,2.0,3.0,Mobile,5.0,Single,6.0,1.0,11.0,0.0,1.0,4.0,127.0
0,14.0,Mobile Phone,3.0,12.0,Debit Card,Female,3.0,3.0,Fashion,1.0,Single,4.0,1.0,18.0,0.0,2.0,0.0,163.0
1,0.0,Computer,3.0,32.0,E wallet,Female,2.0,4.0,Laptop & Accessory,5.0,Single,6.0,0.0,15.0,1.0,1.0,1.0,167.0
1,10.189899366380917,Mobile Phone,1.0,6.0,COD,Male,2.0,3.0,Mobile,3.0,Single,1.0,0.0,14.0,0.0,1.0,5.0,121.0
0,18.0,Computer,3.0,12.0,CC,Female,2.0,4.0,Fashion,1.0,Single,7.0,0.0,12.0,1.0,2.0,8.0,189.0
0,27.0,Mobile Phone,3.0,9.0,E wallet,Female,2.0,3.0,Laptop & Accessory,5.0,Married,3.0,0.0,14.0,1.0,1.0,5.0,159.0
0,9.0,Mobile Phone,1.0,11.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,4.0,Single,9.0,0.0,16.0,2.0,3.0,7.0,159.0
0,6.0,Mobile Phone,1.0,15.639895891429633,CC,Female,2.0,4.0,Mobile,4.0,Married,7.0,0.0,21.0,0.0,1.0,1.0,126.0
0,10.0,Computer,1.0,17.0,UPI,Male,2.0,3.0,Fashion,1.0,Married,2.0,1.0,14.0,1.0,1.0,4.543490512868683,163.0
0,11.0,Mobile Phone,3.0,9.0,Debit Card,Male,3.0,3.0,Fashion,3.0,Married,1.0,0.0,12.0,1.0,2.0,13.0,206.0
0,4.0,Computer,1.0,6.0,CC,Male,2.0,5.0,Laptop & Accessory,3.0,Married,1.0,0.0,12.0,0.0,1.0,4.0,143.0
0,10.189899366380917,Mobile Phone,1.0,9.0,Debit Card,Male,3.0,4.0,Mobile,1.0,Married,4.0,0.0,17.0,0.0,1.0,0.0,122.0
0,10.0,Computer,3.0,10.0,E wallet,Male,2.9315348837209303,3.0,Mobile,1.0,Married,5.0,0.0,17.0,3.0,2.0,8.0,128.0
0,2.0,Computer,3.0,6.0,CC,Female,2.0,3.0,Fashion,1.0,Married,2.0,0.0,14.0,1.0,2.0,1.0,179.0
0,8.0,Computer,3.0,6.0,E wallet,Female,3.0,3.0,Fashion,3.0,Single,2.0,0.0,14.0,1.0,1.0,8.0,188.0
1,0.0,Mobile Phone,1.0,15.639895891429633,CC,Male,2.0,4.0,Mobile,1.0,Single,2.0,1.0,13.0,0.0,1.0,1.0,124.0
0,25.0,Mobile Phone,1.0,8.0,Debit Card,Female,2.0,4.0,Mobile,1.0,Single,8.0,0.0,15.0,2.0,2.0,2.0,132.0
0,15.0,Mobile Phone,1.0,10.0,COD,Male,2.0,3.0,Others,1.0,Married,2.0,0.0,15.707921714818266,0.0,2.0,4.0,163.0
0,10.189899366380917,Mobile Phone,2.0,12.0,CC,Male,2.0,3.0,Mobile,3.0,Married,9.0,0.0,17.0,0.0,2.0,2.0,123.0
0,23.0,Mobile Phone,3.0,6.0,CC,Female,3.0,3.0,Others,1.0,Married,4.0,0.0,15.707921714818266,1.0,1.0,6.0,163.0
1,0.0,Mobile Phone,1.0,15.639895891429633,CC,Male,2.0,3.0,Mobile,1.0,Married,6.0,1.0,13.0,1.0,1.0,4.0,124.0
0,16.0,Mobile Phone,3.0,22.0,E wallet,Female,3.0,3.0,Grocery,1.0,Married,6.0,1.0,22.0,0.0,2.0,9.0,163.0
1,0.0,Mobile Phone,1.0,8.0,Debit Card,Female,2.9315348837209303,3.0,Mobile,5.0,Married,8.0,0.0,20.0,1.0,1.0,7.0,127.0
0,25.0,Computer,3.0,8.0,Debit Card,Male,3.0,4.0,Others,3.0,Single,2.0,1.0,18.0,1.0,2.0,12.0,163.0
0,5.0,Mobile Phone,3.0,10.0,Debit Card,Female,2.0,3.0,Mobile Phone,4.0,Married,3.0,0.0,11.0,1.0,1.0,2.0,139.0
1,0.0,Mobile Phone,1.0,6.0,Debit Card,Male,3.0,4.0,Mobile Phone,3.0,Single,1.0,1.0,14.0,0.0,1.0,2.0,137.0
0,10.189899366380917,Mobile Phone,1.0,6.0,CC,Female,3.0,3.0,Mobile,3.0,Married,8.0,0.0,14.0,1.0,1.0,2.0,122.0
0,5.0,Computer,3.0,32.0,E wallet,Male,3.0,3.0,Laptop & Accessory,1.0,Married,1.0,0.0,18.0,2.0,2.0,2.0,145.0
0,14.0,Mobile Phone,1.0,25.0,Debit Card,Male,2.9315348837209303,3.0,Laptop & Accessory,5.0,Married,3.0,0.0,16.0,0.0,1.0,0.0,131.0
0,13.0,Mobile Phone,1.0,30.0,COD,Male,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,17.0,2.0,2.0,7.0,133.0
0,18.0,Mobile Phone,1.0,6.0,UPI,Male,3.0,4.0,Others,1.0,Married,1.0,0.0,15.707921714818266,1.0,1.0,7.0,163.0
0,4.0,Computer,1.0,9.0,CC,Male,3.0,3.0,Fashion,3.0,Married,10.0,0.0,12.0,2.0,2.0,2.0,163.0
0,6.0,Mobile Phone,1.0,11.0,Debit Card,Female,2.9315348837209303,4.0,Mobile,1.0,Married,2.0,0.0,13.0,0.0,1.0,2.0,129.0
0,7.0,Mobile Phone,1.0,8.0,Debit Card,Male,2.0,4.0,Laptop & Accessory,5.0,Married,7.0,0.0,13.0,0.0,2.0,9.0,160.0
0,10.0,Mobile Phone,1.0,6.0,CC,Female,2.0,4.0,Mobile Phone,5.0,Married,3.0,0.0,14.0,0.0,1.0,2.0,139.0
0,18.0,Computer,1.0,13.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,3.0,Married,5.0,0.0,17.0,1.0,1.0,2.0,164.0
1,0.0,Computer,1.0,16.0,CC,Male,3.0,3.0,Fashion,3.0,Married,7.0,0.0,11.0,0.0,1.0,0.0,200.0
0,12.0,Computer,1.0,8.0,COD,Female,3.0,3.0,Fashion,3.0,Single,1.0,0.0,25.0,1.0,2.0,4.543490512868683,208.5
0,2.0,Mobile Phone,1.0,15.639895891429633,Debit Card,Male,2.0,3.0,Mobile,1.0,Single,2.0,0.0,19.0,1.0,1.0,5.0,123.0
0,15.0,Mobile Phone,1.0,23.0,Debit Card,Female,2.0,4.0,Laptop & Accessory,5.0,Single,4.0,1.0,13.0,1.0,1.0,2.0,165.0
0,2.0,Mobile Phone,3.0,26.0,E wallet,Male,2.0,3.0,Laptop & Accessory,1.0,Married,3.0,0.0,14.0,1.0,1.0,2.0,169.0
0,0.0,Mobile Phone,1.0,6.0,Debit Card,Female,3.0,3.0,Laptop & Accessory,3.0,Married,1.0,0.0,12.0,1.0,1.0,2.0,149.0
0,15.0,Mobile Phone,1.0,15.639895891429633,CC,Female,2.0,4.0,Mobile,5.0,Married,1.0,1.0,11.0,1.0,2.0,8.0,126.0
0,13.0,Mobile Phone,1.0,8.0,CC,Male,2.0,3.0,Others,3.0,Married,1.0,0.0,15.707921714818266,3.0,3.0,9.0,163.0
0,24.0,Mobile Phone,1.0,6.0,Debit Card,Male,2.9315348837209303,3.0,Mobile,1.0,Married,2.0,0.0,11.0,1.0,1.0,0.0,127.0
1,0.0,Computer,1.0,35.0,CC,Male,3.0,4.0,Mobile,4.0,Single,1.0,0.0,11.0,0.0,1.0,4.0,135.0
0,5.0,Computer,1.0,13.0,Debit Card,Male,2.9315348837209303,4.0,Mobile,4.0,Married,2.0,0.0,20.0,0.0,1.0,3.0,128.0
0,11.0,Computer,3.0,8.0,Debit Card,Male,2.0,4.0,Laptop & Accessory,1.0,Married,4.0,0.0,18.0,1.0,2.0,5.0,152.0
0,10.189899366380917,Mobile Phone,1.0,8.0,COD,Male,2.0,4.0,Laptop & Accessory,5.0,Single,5.0,0.0,13.0,0.0,1.0,4.0,122.0
0,19.0,Mobile Phone,3.0,8.0,COD,Female,3.0,5.0,Grocery,4.0,Married,4.0,1.0,12.0,1.0,2.0,7.0,163.0
1,0.0,Mobile Phone,1.0,8.0,Debit Card,Male,3.0,3.0,Mobile,3.0,Single,3.0,0.0,11.0,0.0,1.0,0.0,135.0
0,2.0,Mobile Phone,3.0,8.0,CC,Male,3.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,19.0,1.0,1.0,0.0,166.0
0,4.0,Mobile Phone,1.0,29.0,CC,Male,3.0,4.0,Laptop & Accessory,1.0,Married,1.0,0.0,21.0,0.0,2.0,8.0,156.0
0,0.0,Computer,1.0,11.0,Debit Card,Male,2.0,4.0,Laptop & Accessory,5.0,Married,2.0,0.0,12.0,1.0,1.0,5.0,140.0
0,18.0,Mobile Phone,1.0,26.0,CC,Male,3.0,3.0,Grocery,1.0,Married,1.0,1.0,14.0,2.0,2.0,10.0,163.0
0,9.0,Mobile Phone,1.0,12.0,Debit Card,Male,2.0,3.0,Mobile,1.0,Married,1.0,0.0,11.0,1.0,2.0,11.0,132.0
0,28.0,Mobile Phone,1.0,6.0,CC,Male,2.0,3.0,Others,5.0,Single,1.0,1.0,14.0,1.0,2.0,13.0,163.0
1,10.0,Computer,1.0,35.0,Debit Card,Male,2.0,3.0,Fashion,4.0,Married,2.0,1.0,12.0,1.0,2.0,4.543490512868683,208.5
0,10.189899366380917,Mobile Phone,1.0,15.0,CC,Male,3.0,3.0,Mobile,1.0,Married,2.0,0.0,23.0,1.0,1.0,4.0,121.0
0,10.0,Mobile Phone,3.0,12.0,CC,Male,3.0,3.0,Laptop & Accessory,1.0,Married,5.0,0.0,14.0,1.0,1.0,1.0,165.0
0,0.0,Mobile Phone,1.0,9.0,CC,Male,3.0,4.0,Mobile,3.0,Single,2.0,0.0,17.0,1.0,1.0,0.0,132.0
0,10.0,Computer,1.0,6.0,CC,Female,3.0,3.0,Fashion,1.0,Married,3.0,1.0,18.0,0.0,2.0,2.0,163.0
0,8.0,Mobile Phone,1.0,28.0,Debit Card,Female,3.0,4.0,Fashion,4.0,Married,8.0,0.0,18.0,1.0,2.0,4.543490512868683,208.5
0,11.0,Mobile Phone,3.0,13.0,CC,Female,2.0,4.0,Laptop & Accessory,5.0,Married,2.0,1.0,24.0,1.0,2.0,7.0,156.0
0,0.0,Computer,1.0,6.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,4.0,Married,2.0,0.0,20.0,1.0,1.0,4.0,164.0
0,23.0,Mobile Phone,1.0,10.0,Debit Card,Male,3.0,3.0,Others,4.0,Married,4.0,0.0,14.0,1.0,1.0,6.0,163.0
0,26.0,Mobile Phone,1.0,9.0,CC,Male,2.0,3.0,Grocery,3.0,Married,4.0,1.0,16.0,1.0,1.0,3.0,163.0
0,15.0,Mobile Phone,3.0,6.0,Debit Card,Male,1.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,25.0,1.0,2.0,6.0,149.0
0,2.0,Computer,3.0,8.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,18.0,0.0,1.0,9.0,146.0
0,28.0,Mobile Phone,1.0,26.0,COD,Male,2.0,3.0,Laptop & Accessory,1.0,Married,4.0,1.0,19.0,0.0,1.0,8.0,154.0
0,0.0,Computer,1.0,17.0,CC,Male,2.0,3.0,Laptop & Accessory,5.0,Married,2.0,1.0,13.0,1.0,3.0,3.0,147.0
0,10.189899366380917,Mobile Phone,1.0,6.0,Debit Card,Female,2.0,3.0,Mobile,1.0,Single,2.0,0.0,12.0,1.0,2.0,7.0,121.0
1,7.0,Computer,1.0,30.0,Debit Card,Male,2.9315348837209303,3.0,Mobile,3.0,Married,4.0,1.0,22.0,0.0,1.0,0.0,132.0
0,11.0,Mobile Phone,1.0,29.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,1.0,Married,10.0,0.0,14.0,0.0,1.0,2.0,157.0
1,0.0,Mobile Phone,1.0,15.639895891429633,CC,Male,2.0,3.0,Mobile,4.0,Married,3.0,1.0,13.0,1.0,1.0,2.0,124.0
0,1.0,Mobile Phone,1.0,14.0,Debit Card,Female,3.0,3.0,Mobile,1.0,Single,2.0,0.0,21.0,1.0,1.0,2.0,133.0
0,22.0,Computer,1.0,16.0,Debit Card,Female,2.0,3.0,Others,5.0,Single,10.0,1.0,11.0,1.0,1.0,2.0,163.0
0,9.0,Mobile Phone,1.0,9.0,COD,Male,1.0,3.0,Laptop & Accessory,4.0,Single,5.0,0.0,12.0,2.0,2.0,7.0,145.0
0,4.0,Computer,3.0,11.0,E wallet,Female,2.9315348837209303,3.0,Mobile,4.0,Married,2.0,0.0,11.0,0.0,2.0,2.0,128.0
1,0.0,Mobile Phone,3.0,10.0,E wallet,Male,2.0,4.0,Laptop & Accessory,1.0,Single,2.0,1.0,12.0,1.0,2.0,4.0,158.0
0,10.0,Computer,1.0,15.639895891429633,CC,Male,2.0,3.0,Mobile,1.0,Married,2.0,1.0,12.0,0.0,1.0,2.0,123.0
0,15.0,Computer,3.0,32.0,E wallet,Female,3.0,3.0,Grocery,4.0,Married,6.0,0.0,14.0,3.0,2.0,8.0,163.0
1,10.189899366380917,Mobile Phone,1.0,9.0,Debit Card,Male,2.0,3.0,Mobile Phone,3.0,Single,2.0,0.0,13.0,1.0,1.0,0.0,114.0
0,8.0,Mobile Phone,3.0,22.0,E wallet,Male,3.0,3.0,Fashion,4.0,Married,1.0,0.0,15.0,3.0,2.0,9.0,180.0
0,9.0,Computer,1.0,24.0,Debit Card,Male,2.0,4.0,Mobile Phone,1.0,Married,5.0,0.0,18.0,1.0,1.0,0.0,137.0
0,24.0,Mobile Phone,1.0,8.0,CC,Male,2.0,5.0,Laptop & Accessory,4.0,Married,6.0,0.0,18.0,0.0,1.0,2.0,155.0
0,14.0,Mobile Phone,3.0,8.0,Debit Card,Male,2.0,3.0,Grocery,4.0,Single,2.0,0.0,19.0,1.0,2.0,4.0,163.0
0,10.189899366380917,Mobile Phone,3.0,16.0,CC,Female,3.0,4.0,Mobile Phone,3.0,Single,2.0,0.0,12.0,0.0,1.0,0.0,112.0
0,1.0,Mobile Phone,1.0,22.0,CC,Male,3.0,4.0,Laptop & Accessory,5.0,Single,1.0,0.0,19.0,0.0,1.0,7.0,157.0
0,4.0,Mobile Phone,3.0,13.0,COD,Male,3.0,4.0,Laptop & Accessory,1.0,Married,5.0,0.0,11.0,3.0,2.0,7.0,169.0
0,12.0,Mobile Phone,1.0,6.0,CC,Male,2.0,4.0,Fashion,1.0,Married,1.0,0.0,17.0,1.0,3.0,7.0,196.0
0,9.0,Computer,1.0,30.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,4.0,Married,8.0,0.0,15.0,1.0,1.0,8.0,157.0
0,5.0,Mobile Phone,3.0,13.0,Debit Card,Male,3.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,14.0,3.0,2.0,8.0,155.0
0,11.0,Mobile Phone,1.0,31.0,Debit Card,Female,2.0,4.0,Fashion,4.0,Married,4.0,0.0,17.0,0.0,1.0,4.543490512868683,208.5
0,30.0,Computer,1.0,6.0,Debit Card,Male,2.0,5.0,Laptop & Accessory,3.0,Married,3.0,1.0,13.0,1.0,1.0,2.0,157.0
0,4.0,Mobile Phone,1.0,11.0,COD,Male,2.0,3.0,Mobile Phone,1.0,Married,1.0,1.0,12.0,1.0,1.0,3.0,148.0
0,4.0,Mobile Phone,2.0,8.0,UPI,Male,3.0,4.0,Laptop & Accessory,5.0,Married,4.0,0.0,12.0,0.0,1.0,0.0,164.0
0,18.0,Computer,1.0,13.0,Debit Card,Male,3.0,3.0,Fashion,5.0,Married,2.0,0.0,18.0,2.0,2.0,11.0,152.0
0,4.0,Mobile Phone,1.0,8.0,Debit Card,Male,2.9315348837209303,3.0,Mobile,1.0,Married,1.0,1.0,18.0,2.0,2.0,2.0,127.0
0,6.0,Computer,1.0,11.0,Debit Card,Female,3.0,3.0,Fashion,4.0,Married,7.0,0.0,11.0,1.0,2.0,4.543490512868683,208.5
0,0.0,Mobile Phone,1.0,16.0,CC,Male,3.0,3.0,Grocery,5.0,Married,2.0,1.0,14.0,1.0,2.0,10.0,163.0
0,16.0,Computer,1.0,15.639895891429633,Debit Card,Female,2.0,3.0,Mobile,1.0,Single,1.0,0.0,19.0,0.0,1.0,7.0,125.0
0,22.0,Mobile Phone,1.0,6.0,COD,Female,2.0,4.0,Grocery,3.0,Single,8.0,1.0,12.0,0.0,2.0,7.0,163.0
1,15.0,Mobile Phone,1.0,14.0,CC,Male,2.0,4.0,Laptop & Accessory,4.0,Married,3.0,0.0,15.0,1.0,2.0,7.0,149.0
0,0.0,Mobile Phone,1.0,15.639895891429633,Debit Card,Female,2.0,3.0,Mobile,4.0,Single,2.0,1.0,12.0,0.0,1.0,2.0,125.0
0,5.0,Mobile Phone,3.0,14.0,COD,Female,3.0,4.0,Laptop & Accessory,4.0,Married,2.0,1.0,11.0,1.0,2.0,9.0,152.0
0,0.0,Mobile Phone,3.0,8.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,3.0,Single,2.0,1.0,11.0,0.0,1.0,4.0,145.0
0,4.0,Mobile Phone,3.0,13.0,E wallet,Male,3.0,3.0,Laptop & Accessory,1.0,Married,5.0,0.0,12.0,0.0,1.0,7.0,175.0
0,5.0,Mobile Phone,1.0,8.0,CC,Female,3.0,4.0,Laptop & Accessory,1.0,Single,8.0,0.0,16.0,0.0,1.0,7.0,151.0
1,0.0,Mobile Phone,1.0,8.0,CC,Male,2.0,5.0,Mobile,1.0,Married,6.0,1.0,13.0,1.0,2.0,2.0,135.0
0,3.0,Mobile Phone,1.0,34.0,CC,Female,3.0,3.0,Laptop & Accessory,1.0,Married,2.0,0.0,13.0,1.0,1.0,9.0,158.0
0,4.0,Computer,1.0,13.0,Debit Card,Female,2.0,4.0,Fashion,3.0,Married,2.0,0.0,24.0,1.0,2.0,9.0,189.0
0,12.0,Computer,1.0,13.0,CC,Male,2.0,4.0,Others,1.0,Married,2.0,0.0,15.707921714818266,1.0,2.0,3.0,163.0
1,2.0,Mobile Phone,3.0,9.0,CC,Female,2.0,3.0,Laptop & Accessory,3.0,Married,5.0,1.0,18.0,1.0,1.0,0.0,152.0
0,6.0,Computer,3.0,16.0,E wallet,Male,2.0,4.0,Laptop & Accessory,1.0,Single,4.0,0.0,14.0,1.0,1.0,1.0,147.0
0,20.0,Mobile Phone,1.0,11.0,Debit Card,Male,2.0,3.0,Others,3.0,Married,5.0,0.0,11.0,1.0,1.0,1.0,163.0
0,16.0,Computer,1.0,16.0,Debit Card,Female,2.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,11.0,1.0,1.0,0.0,153.0
0,0.0,Computer,3.0,6.0,E wallet,Male,3.0,3.0,Laptop & Accessory,4.0,Married,1.0,1.0,13.0,0.0,1.0,4.0,163.0
0,27.0,Computer,1.0,26.0,Debit Card,Female,2.0,3.0,Laptop & Accessory,3.0,Single,4.0,0.0,12.0,0.0,1.0,3.0,149.0
0,16.0,Mobile Phone,1.0,13.0,Debit Card,Female,2.0,3.0,Fashion,5.0,Married,9.0,0.0,16.0,1.0,1.0,0.0,200.0
0,18.0,Mobile Phone,1.0,14.0,UPI,Male,3.0,3.0,Laptop & Accessory,1.0,Married,10.0,0.0,14.0,1.0,2.0,8.0,137.0
0,13.0,Mobile Phone,3.0,6.0,CC,Male,2.0,5.0,Laptop & Accessory,1.0,Married,3.0,1.0,22.0,1.0,1.0,2.0,175.0
1,10.189899366380917,Mobile Phone,1.0,14.0,UPI,Male,3.0,5.0,Mobile,5.0,Married,2.0,1.0,11.0,0.0,1.0,7.0,121.0
0,2.0,Mobile Phone,1.0,15.0,UPI,Male,1.0,4.0,Mobile Phone,1.0,Single,1.0,0.0,17.0,1.0,2.0,2.0,140.0
0,3.0,Mobile Phone,3.0,11.0,E wallet,Female,1.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,13.0,1.0,1.0,2.0,161.0
0,0.0,Mobile Phone,3.0,14.0,E wallet,Female,2.0,3.0,Laptop & Accessory,4.0,Married,2.0,0.0,18.0,0.0,1.0,7.0,162.0
0,10.0,Mobile Phone,1.0,11.0,CC,Male,3.0,3.0,Laptop & Accessory,1.0,Married,8.0,0.0,16.0,1.0,1.0,4.0,163.0
0,11.0,Mobile Phone,1.0,21.0,Debit Card,Male,3.0,4.0,Fashion,1.0,Married,1.0,1.0,14.0,2.0,2.0,4.543490512868683,208.5
0,4.0,Mobile Phone,1.0,13.0,CC,Female,2.0,3.0,Fashion,1.0,Single,2.0,1.0,14.0,1.0,2.0,10.0,171.0
0,2.0,Mobile Phone,3.0,16.0,E wallet,Female,2.0,4.0,Laptop & Accessory,4.0,Married,2.0,1.0,14.0,1.0,1.0,7.0,183.0
0,8.0,Mobile Phone,1.0,11.0,COD,Male,3.0,3.0,Fashion,4.0,Single,1.0,0.0,13.0,1.0,1.0,13.0,181.0
0,0.0,Mobile Phone,1.0,32.0,Debit Card,Male,2.9315348837209303,3.0,Mobile,1.0,Married,2.0,0.0,12.0,0.0,1.0,2.0,129.0
0,14.0,Mobile Phone,1.0,12.0,CC,Male,3.0,4.0,Laptop & Accessory,4.0,Single,7.0,1.0,15.0,1.0,1.0,2.0,160.0
0,20.0,Computer,3.0,10.0,CC,Male,2.9315348837209303,3.0,Laptop & Accessory,3.0,Single,4.0,0.0,19.0,0.0,1.0,0.0,130.0
0,15.0,Mobile Phone,1.0,29.0,Debit Card,Female,2.0,3.0,Grocery,1.0,Single,3.0,0.0,14.0,0.0,2.0,0.0,163.0
0,2.0,Computer,3.0,8.0,Debit Card,Male,3.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,14.0,1.0,1.0,2.0,146.0
0,15.0,Mobile Phone,2.0,8.0,COD,Male,2.9315348837209303,3.0,Mobile,3.0,Married,1.0,1.0,11.0,1.0,1.0,0.0,127.0
0,5.0,Mobile Phone,1.0,15.639895891429633,CC,Female,3.0,3.0,Mobile,4.0,Married,2.0,0.0,13.0,0.0,1.0,7.0,124.0
0,21.0,Mobile Phone,3.0,35.0,CC,Female,3.0,3.0,Fashion,3.0,Married,4.0,0.0,21.0,0.0,1.0,4.543490512868683,163.0
0,10.0,Mobile Phone,1.0,12.0,CC,Male,2.0,4.0,Laptop & Accessory,5.0,Married,5.0,1.0,13.0,1.0,2.0,7.0,160.0
0,3.0,Computer,3.0,31.0,COD,Female,2.0,3.0,Laptop & Accessory,3.0,Married,8.0,1.0,12.0,2.0,2.0,2.0,147.0
0,0.0,Mobile Phone,3.0,6.0,Debit Card,Male,2.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,17.0,0.0,2.0,7.0,153.0
0,15.0,Mobile Phone,1.0,8.0,UPI,Male,3.0,4.0,Laptop & Accessory,1.0,Single,4.0,0.0,23.0,1.0,1.0,0.0,168.0
1,10.189899366380917,Computer,3.0,6.0,COD,Female,3.0,4.0,Mobile,4.0,Single,2.0,1.0,11.0,1.0,1.0,2.0,122.0
0,9.0,Computer,3.0,6.0,CC,Female,2.0,3.0,Laptop & Accessory,1.0,Single,5.0,0.0,15.0,1.0,1.0,0.0,167.0
0,9.0,Computer,3.0,9.0,CC,Male,2.0,4.0,Fashion,1.0,Married,5.0,0.0,11.0,0.0,1.0,12.0,197.0
0,30.0,Mobile Phone,1.0,6.0,CC,Male,2.0,3.0,Laptop & Accessory,3.0,Married,3.0,0.0,11.0,0.0,1.0,2.0,168.0
0,10.189899366380917,Mobile Phone,1.0,16.0,Debit Card,Female,2.0,4.0,Mobile,3.0,Married,4.0,1.0,13.0,0.0,1.0,7.0,122.0
0,0.0,Computer,3.0,15.639895891429633,CC,Male,2.0,3.0,Mobile,1.0,Single,2.0,0.0,24.0,2.0,2.0,2.0,126.0
1,0.0,Mobile Phone,3.0,11.0,E wallet,Female,2.9315348837209303,3.0,Mobile,3.0,Single,2.0,1.0,13.0,0.0,1.0,0.0,129.0
0,10.0,Mobile Phone,1.0,16.0,CC,Female,3.0,3.0,Mobile,5.0,Married,7.0,0.0,20.0,1.0,1.0,3.0,135.0
0,19.0,Computer,1.0,13.0,CC,Female,1.0,3.0,Laptop & Accessory,3.0,Married,3.0,0.0,14.0,1.0,1.0,0.0,153.0
1,4.0,Computer,3.0,10.0,E wallet,Male,2.0,3.0,Laptop & Accessory,4.0,Single,2.0,0.0,18.0,1.0,2.0,7.0,194.0
0,23.0,Mobile Phone,1.0,16.0,COD,Male,3.0,4.0,Fashion,1.0,Single,7.0,0.0,15.0,1.0,1.0,3.0,205.0
1,3.0,Mobile Phone,3.0,28.0,E wallet,Male,3.0,4.0,Laptop & Accessory,3.0,Married,3.0,1.0,12.0,1.0,1.0,0.0,164.0
0,4.0,Mobile Phone,1.0,15.639895891429633,Debit Card,Male,2.0,4.0,Mobile,4.0,Single,1.0,1.0,16.0,2.0,2.0,2.0,127.0
